506823567200116736|928501567| #CorredorAzul la gente se queja por caminar 100m,se por informacion y porq no lee o pregunta al inspector..||2012-11-05 22:05:14|0|0|0
506823557309927425|276303452| #CorredorAzul  El terro de todos aquellos que quieren llegar puntual a su chamba||2011-04-03 02:46:50|0|0|0
506823346831765504|1231444076| [#ENVIVO] @GGG_pe de #Protransporte responde tras primer día de funcionamiento del #CorredorAzul. Envíanos tus preguntas a @_alas10||2013-03-01 21:02:09|0|0|0
506823337470087168|42370303| Mis sinceras condolencias para aquellos que usan el #CorredorAzul||2009-05-25 07:44:20|0|0|0
506823258000605185|46325125| #CorredorAzul largas colas desorden, esa es la realidad de la poblacion, no sabemos de orden.||2009-06-11 05:43:43|0|0|0
506823244369113088|232012920| fuera de webadas hay una gran diferencia entre el #CorredorAzul y las combis.||2010-12-30 02:03:16|0|0|0
506823241349210112|2363149762| #CorredorAzul hecho por corchos... q se podia esperar? La av pettit thouars esta reventando con el trafico...||2014-02-24 15:44:20|0|0|0
506823227071795200|229529677| No entiendo a los manifestantes que tienen en su cartel "Susana déjanos trabajar" y protestan en horario de oficina, un martes #CorredorAzul||2010-12-22 16:55:48|0|0|0
506823088223551488|80170558| Todo esfuerzo tiene una recompensa #CorredorAzul Muchos limeños no quieren vivir en una ciudad ordenada y educada, qué pena :(||2009-10-06 00:38:18|0|0|0
506823049505935360|834587455| Los únicos q están conformes con el #CorredorAzul son esos franeleros "líderes de opinión" q van de Miraflores a Canal N o ATV||2012-09-20 02:25:01|0|0|0
506822833528643584|46325125| #CorredorAzul, y no sera que hay colas por que es gratis? Estan parados mas de una hora en lugar de buscar la ruta alterna y seguir en combi||2009-06-11 05:43:43|0|0|0
506822804428582912|267584009| #CorredorAzul el nombre de este sistema debe llamarse Harakiri. No hay forma que gane Villarán, no hay forma.||2011-03-17 05:36:30|0|0|0
506822769506795520|1668257742| #CorredorAzul se queja una persona en silla de ruedas que quiere subir al bus azul?digo antes podía sjbir a las combi q ya no están? Ilusos||2013-08-13 16:58:25|0|0|0
506822685859807232|2667501056| Presidente de Protransporte @GGG_pe en vivo en @atv_mas explicando implementación del #CorredorAzul||2014-07-21 23:33:21|0|0|0
506822670017888256|198163011| @mardewe #CorredorAzul debió ser un servicio q LIMA merece,no  el pintar unos buses viejos y quitar a los q no son de mi gusto,un desastre||2010-10-03 14:45:54|0|0|0
506822669350600705|2732373500| Para que leas antes de quejarte del #CorredorAzul: mira cómo fue el inicio de operaciones en otras ciudades @uterope http://t.co/PPnPBTcUiO||2014-08-14 17:57:17|0|0|0
506822593425727488|321685949| Que Sota Nadal le mande a caminar a su abuelita Susana #CorredorAzul||2011-06-21 23:55:24|0|0|0
506822462483730432|46325125| #CorredorAzul Las combis deberian seguir pasando. Caminen . Estan acostumbrados a que los recogan y los dejen donde quieren.||2009-06-11 05:43:43|0|0|0
506822399267205121|232031038| @Ireth_Isildr un #maltrato total al ciudadano!! es un #Fraude el #CorredorAzul||2010-12-30 02:55:03|0|0|0
506822380732547072|54345714| Día de marchas, transportistas por el caso del #CorredorAzul y @LuchoCastanedaL por su tacha o recurso de exclusión #TachaContraCastañeda||2009-07-06 21:53:06|0|0|0
506822370104209409|247794986| URGENTE!!!RUTAS ALIMENTADORAS  YA!!! #CorredorAzul||2011-02-05 15:48:25|0|0|0
506822361476509696|386291893| DEJA LA DROGA --&gt; "@LopezOrihuela Villarán no tiene la culpa que la ciudad esté llena de retrasados mentales. #CorredorAzul"||2011-10-07 00:35:42|0|0|0
