507306737654059009|23118357|#CorredorAzul http://t.co/R7xNInCLRs|servicio|Wed Sep 03 23:18:46 +0000 2014|0|0|1
507309456397721600|289099928|#ReformadelTransporte #CorredorAzul Enrique Cornejo #Bigote http://t.co/SdCIAKRgyK|servicio enrique cornejo|Wed Sep 03 23:29:34 +0000 2014|0|0|3
507310006736551936|289099928|#ReformaDelTransporte #CorredorAzul Llegó el bigoteeee #EnriqueCornejo http://t.co/IiZt113A7B|servicio lleg bigoteeee|Wed Sep 03 23:31:45 +0000 2014|0|0|3
507310824239923201|426128548|#EstoEsChape #CorredorAzul #ReformaDelTransporte #EnriqueCornejo http://t.co/TNtiXCZo0o|servicio|Wed Sep 03 23:35:00 +0000 2014|0|0|1
507310975725629440|1945736496|#CorredorAzul hahaha dx|servicio hahaha |Wed Sep 03 23:35:36 +0000 2014|0|0|2
507311326197452800|249327624|Twitglea “Para que leas antes de quejarte” y encontrarás a todos los Tuiteros REMUNERADOS de la @MuniLima #CorredorAzul CON TU PLATA!!|twitglea leas quejarte encontrars tuiteros remunerados servicio plata|Wed Sep 03 23:37:00 +0000 2014|0|0|8
507312571251445761|449944168|#CorredorAzul|servicio|Wed Sep 03 23:41:57 +0000 2014|0|0|1
507313457247817728|88564907|#CorredorAzul http://t.co/NeTiFz3RGq|servicio|Wed Sep 03 23:45:28 +0000 2014|0|0|1
507315964753764353|360412860|@jbendezu @JaniceVip @pollolabrasa que fueeeeerte #CorredorAzul|fueeeeerte servicio|Wed Sep 03 23:55:26 +0000 2014|0|0|2
507318296337997824|1219741092|Probando el #corredorazul. En cuánto llegaré al Rímac???|probando servicio cunto llegar rmac|Thu Sep 04 00:04:42 +0000 2014|0|0|5
507322371267497984|456171397|Me cago en el #CorredorAzul ya que no puedo opinar porque en mi ciudad no tenemos ni m...|cago servicio puedo opinar ciudad |Thu Sep 04 00:20:53 +0000 2014|0|0|5
507323635653414912|248692867|Llevaron al depósito a colectivos que recogían pasajeros en la ruta troncal del #CorredorAzul http://t.co/x5nkLSbSIw|llevaron depsito colectivos recogan pasajeros ruta troncal servicio|Thu Sep 04 00:25:55 +0000 2014|0|0|8
507323755405012992|2757921904|#CorredorAzul|servicio|Thu Sep 04 00:26:23 +0000 2014|0|0|1
507325769279111168|55463702|#reformadetransporte #CorredorAzul https://t.co/JJjHlJGq3X|servicio|Thu Sep 04 00:34:23 +0000 2014|0|0|1
