507258344500113409|77246453|esperar carro servicio demora facil podemos tomar desayuno almorzar cenar leer periodico|Wed Sep 03 20:06:28 +0000 2014|0|0|12
507258374149644288|295477444|ahora transportistas critican reforma transporte hicieron mejorar servicio porquera servicio|Wed Sep 03 20:06:35 +0000 2014|0|0|10
507258438389612544|415269766|servicio llega javier prado octubre dejen quejarse vislumbren futuro orin accidentes avance|Wed Sep 03 20:06:50 +0000 2014|0|0|12
507258516961525760|2667501056|video inform mejoras implementarn servicio servicio|Wed Sep 03 20:07:09 +0000 2014|0|0|6
507258896256614400|55055384|servicio aumentaron buses 130 tendria  ser 1300 tener buen servicio ajjj  malcriados choferes ajjj|Wed Sep 03 20:08:39 +0000 2014|0|0|14
507259421324767232|570524659| adultos mayores servicio|Wed Sep 03 20:10:45 +0000 2014|0|0|3
507259601566597120|249327624|servicio sufre grave desperfecto cay facebook ahora solo depende twitter  periodistas artistas desinteresados|Wed Sep 03 20:11:28 +0000 2014|0|0|13
507259805057445888|284213410|unico sericio |Wed Sep 03 20:12:16 +0000 2014|0|0|2
507260383221284865|93527437|servicio cola terrible valdr pena tiempo oro hoy |Wed Sep 03 20:14:34 +0000 2014|0|0|8
507260433989115904|249327624|tuiteros feisbuueros  trabajan servicio ven riesgo platos lentejas cay facebook|Wed Sep 03 20:14:46 +0000 2014|0|0|10
507260438774837248|280139640|rutas modificadas servicio|Wed Sep 03 20:14:47 +0000 2014|0|0|3
507260930854772736|270432918|tuiteros feisbuueros  trabajan servicio ven riesgo platos lentejas  down|Wed Sep 03 20:16:45 +0000 2014|0|0|9
507261316667801600|594108267| confuso servicio|Wed Sep 03 20:18:17 +0000 2014|0|0|2
507261320043851776|283747612|incrementan buses presidente protransporte anunci medidas mejorar servicio|Wed Sep 03 20:18:17 +0000 2014|0|0|8
507262322633482240|469602944|video protestan mina informa servicio javier prado|Wed Sep 03 20:22:16 +0000 2014|0|0|7
507262516641431552|1516883257|alguien podido leer servicio|Wed Sep 03 20:23:03 +0000 2014|0|0|4
507262795478736896|8317112|hora buses servicio pasan vacos tranquilos orden usuarios serenos hacen cola|Wed Sep 03 20:24:09 +0000 2014|0|0|11
507262852244463616|322284615|cerca adultos mayores viajaban china seguro javier prado van ahora arenales servicio|Wed Sep 03 20:24:23 +0000 2014|0|0|12
507263030988931072|2644983042| per      servicio   situacinsentimental  lima  susana|Wed Sep 03 20:25:05 +0000 2014|0|0|5
507263210840674304|40933920|flota aumentar 150 buses prximo lunes servicio|Wed Sep 03 20:25:48 +0000 2014|0|0|7
507263267237298176|1516883257| viajas servicio lleva libro|Wed Sep 03 20:26:02 +0000 2014|0|0|4
507263578941194240|48576339|caminar queja horrible servicio agarra escoba vuela pues bruja|Wed Sep 03 20:27:16 +0000 2014|0|0|9
507263805337112576|289099928|vergonzante servicio  sube post video armado favor borra|Wed Sep 03 20:28:10 +0000 2014|0|0|8
507263885012131842|1516883257| viajas servicio lleva libro|Wed Sep 03 20:28:29 +0000 2014|0|0|4
507264125907771394|57969832|tranquilo servicio arequipa buses semi vacos trnsito sper fluido parecen |Wed Sep 03 20:29:26 +0000 2014|0|0|10
507264642939637760|1710389984|servicio|Wed Sep 03 20:31:30 +0000 2014|0|0|1
507264703467630593|2468013414|hora servicio vacio parate amancaes  maana|Wed Sep 03 20:31:44 +0000 2014|0|0|6
507264855628185600|380632461|presidente protransporte anunci medidas mejorar servicio |Wed Sep 03 20:32:20 +0000 2014|0|0|6
507264885848539137|809153510|alguien podido leer servicio|Wed Sep 03 20:32:27 +0000 2014|0|0|4
507265399730503681|380601032|malogra bus chatarra servicio cosas pasan malogra facebook lleg apocalipsis ladyvaguismo 101|Wed Sep 03 20:34:30 +0000 2014|0|0|12
507265709760847872|158957235|sres caviares planificar ponen posibles escenarios posibles votos ganar servicio|Wed Sep 03 20:35:44 +0000 2014|0|0|10
507266162850557955|606501919|servicio arequipa estara libre decian habra trafico decian|Wed Sep 03 20:37:32 +0000 2014|0|0|8
507266173449551873|48576339|parece pronto mundo  tacna arequipa viajaban buses lujo llegaban puntual trfico servicio|Wed Sep 03 20:37:34 +0000 2014|0|0|12
507266555680677888|570524659|hablan usan servicio|Wed Sep 03 20:39:06 +0000 2014|0|0|3
507266717073309696|48576339|caminen carajo hagan cola suban ordenadamente dejen vivir viajar bestias servicio|Wed Sep 03 20:39:44 +0000 2014|0|0|11
507266849260982272|291870169|propsito servicio mira cmo transporte pblico hace dcadas|Wed Sep 03 20:40:16 +0000 2014|0|0|8
507267066584645632|112175762|servicio  causa lanzado champan queda mejorar obvio chucha mas gente acostumbrar|Wed Sep 03 20:41:07 +0000 2014|0|0|11
507267470152196096|39620329|hacen recomendaciones mejorar servicio|Wed Sep 03 20:42:44 +0000 2014|0|0|4
507267535788855297|25040249|viralicen vez transantiago  tal servicio|Wed Sep 03 20:42:59 +0000 2014|0|0|5
507267650796650496|223360367|ahora caminar  cuadras  servicio|Wed Sep 03 20:43:27 +0000 2014|0|0|4
507267714818519042|16818575|303 servicio  expreso  fight|Wed Sep 03 20:43:42 +0000 2014|0|0|4
507267764260995072|245082205|servicio  criticas caminas  cuadras haces cola fcil sbete combis mugrientas orin  circul|Wed Sep 03 20:43:54 +0000 2014|0|0|12
507268065525248000|2644983042| per      servicio  situacinsentimental   lima  susana  lourdes|Wed Sep 03 20:45:06 +0000 2014|0|0|6
507268107615096832|724723418|apurar reforma necesaria fines electorales  atrevimiento falta respeto  servicio|Wed Sep 03 20:45:16 +0000 2014|0|0|9
507268319461007360|1711331106|servicio per progresa creo |Wed Sep 03 20:46:06 +0000 2014|0|0|4
